STU_ID,X1TXMTSCOR,X1PAREDU,X1SES,X1MTHINT,X1SCIINT,X2TXMTSCOR,X2PAREDU,X2BEHAVEIN,X2MTHINT_R,X2SCIINT,X3TGPAHIMTH,X3TGPAHISCI,X3TGPAACAD,X3TGPASTEM,X4X2SES,X5GPAALL,S1GOODGRADES,S1HRMHOMEWK,S1HRSHOMEWK,S1HROTHHOMWK,S1HRACTIVITY,S1HRTV,S1HRVIDEO,S1HRONLINE,S2LATESCH,S2ABSENT,S2WOHWDN,S2WOPAPER,S2WOBOOKS,S2SKIPCLASS,S2INSCHSUSP,S2OUTSCHSUSP,S2DISCIPLINE,S2EXPELLED,S2ARRESTED,S2JUVHOME,A1SCHCONTROL,A1MTHSCIFAIR,A1MSSUMMER,A1MSAFTERSCH,A1MSMENTOR,A1MSSPEAKER,A1MSFLDTRIP,A1MSPRGMS,A1HRTEACHERS,A1HRSTUDENT,A1TCHRABSENT,A1PRNTINV,A1UNPREP,A1HEALTH,A1RESOURCES,C1PLANPARENT,C1SIGNOFF
12224.0,54.4219,2.0,-0.8879,1.72,0.61,47.3595,1.0,-1.29,-1.89,-9.0,0.5,2.0,2.0,1.5,-1.2347,3,1.0,2.0,2.0,3.0,4.0,2.0,1.0,4.0,4.0,3.0,5.0,1.0,1.0,4.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0,0.0
12225.0,55.3035,-8.0,1.0095,-0.18,-7.0,47.729,6.0,0.1,1.75,-0.83,3.5,2.5,3.0,2.5,1.2473,1,2.0,1.0,-7.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
12226.0,56.7851,4.0,0.7258,-0.97,0.54,65.669,5.0,0.17,0.96,1.71,3.0,2.0,3.0,2.5,0.8064,3,2.0,5.0,2.0,4.0,6.0,3.0,1.0,4.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,1.0,0.0
12230.0,66.9859,4.0,0.0978,-0.57,0.54,66.1377,5.0,-0.53,-0.21,-1.57,4.0,2.0,2.5,2.5,0.838,1,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,1.0,0.0
12231.0,54.7485,5.0,0.8512,-0.89,-1.45,54.593,6.0,0.89,-1.0,0.29,2.0,3.0,3.0,3.0,0.6942,2,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0
12232.0,54.0406,-8.0,0.0042,0.19,2.03,53.9449,6.0,0.23,0.19,-0.2,3.5,2.0,2.5,2.5,-0.2222,2,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0
12233.0,-8.0,-8.0,-8.0,-8.0,-8.0,69.1151,6.0,1.21,-9.0,-0.04,4.0,4.0,4.0,4.0,1.3969,3,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,1.0,0.0
12235.0,53.9834,4.0,0.3498,-0.64,0.16,50.0532,5.0,0.7,0.19,-0.4,3.0,3.0,3.5,3.5,0.4477,3,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,1.0,1.0,1.0,2.0,-7.0,-7.0
12236.0,60.2243,5.0,0.4073,-7.0,-7.0,62.7492,6.0,0.25,-9.0,0.34,3.0,2.0,3.0,3.0,0.3354,1,1.0,-7.0,-7.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,5.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0
12238.0,61.6552,7.0,2.0218,0.49,1.71,55.7646,7.0,0.57,0.05,1.08,3.0,3.5,3.5,3.0,1.8224,3,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,12.0,3.0,4.0,4.0,3.0,2.0,-8.0,-8.0
12239.0,47.6099,4.0,0.8963,-0.66,-1.05,47.1646,5.0,-0.23,-1.64,-7.0,2.5,2.5,2.5,2.5,0.8575,0,2.0,1.0,1.0,1.0,1.0,6.0,3.0,6.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,-7.0,-7.0
12241.0,-8.0,-8.0,-8.0,-8.0,-8.0,38.1021,5.0,0.35,-1.14,-7.0,1.5,1.5,2.0,2.0,-0.1974,0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0,0.0
12242.0,43.3076,7.0,0.9845,-1.31,-1.05,51.4607,7.0,0.4,-0.2,-0.17,2.0,3.0,3.0,2.5,1.1347,1,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,10.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12243.0,60.0397,4.0,0.5486,-0.66,-0.61,55.5402,5.0,0.55,0.05,-7.0,2.5,3.0,3.0,2.5,0.1749,0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0
12245.0,42.7471,1.0,-0.8049,-0.18,-1.4,43.2222,1.0,-0.74,-9.0,-9.0,1.5,2.5,2.0,2.0,-0.6808,1,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,3.0,3.0,2.0,2.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,10.0,5.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0
12246.0,51.3623,4.0,0.685,-0.59,-7.0,62.5537,5.0,0.69,0.84,-0.83,3.0,2.0,3.0,3.0,1.2169,2,2.0,2.0,-7.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,1.0,1.0,2.0,-7.0,-7.0
12253.0,50.4982,2.0,-0.556,0.66,-7.0,53.335,2.0,1.06,0.19,0.34,3.0,3.0,3.5,3.0,-0.5437,3,2.0,5.0,-7.0,5.0,6.0,6.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0
12257.0,60.5321,2.0,0.2982,2.08,-9.0,63.0344,2.0,1.06,0.71,0.3,1.5,2.5,2.5,2.5,0.3765,3,1.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
12259.0,-8.0,2.0,-8.0,-8.0,-8.0,44.1577,2.0,0.56,-0.2,-7.0,1.0,2.0,2.5,2.0,0.1064,2,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,2.0,1.0,2.0,3.0,2.0,1.0,-7.0,-7.0
12260.0,49.6068,4.0,0.4465,-7.0,-7.0,44.1888,5.0,0.38,0.05,1.36,4.0,3.0,3.5,3.5,1.0673,2,1.0,-7.0,-7.0,1.0,6.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.0,2.0,3.0,1.0,1.0,1.0,3.0,-7.0,-7.0
12261.0,27.4021,-8.0,-0.8474,-0.26,-0.58,-8.0,-8.0,-8.0,-8.0,-8.0,1.0,2.0,1.5,1.5,-8.0,0,1.0,1.0,1.0,1.0,4.0,6.0,3.0,1.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,1.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,-7.0
12266.0,46.8873,-8.0,-1.2106,-0.18,-1.45,-8.0,-8.0,-8.0,-8.0,-8.0,2.0,1.0,2.5,1.5,-8.0,1,2.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0
12267.0,69.5947,4.0,0.6086,-0.54,0.16,64.1784,5.0,0.26,-0.2,-1.14,2.0,1.5,3.0,3.0,0.9259,2,2.0,1.0,1.0,2.0,4.0,2.0,-9.0,-9.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,5.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0
12274.0,44.2911,5.0,0.7265,0.19,1.0,42.8113,6.0,-0.4,0.96,-7.0,1.5,2.0,2.5,2.0,0.7992,2,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0
12275.0,58.0042,2.0,-0.543,1.34,-1.38,52.5968,2.0,0.74,1.38,-9.0,1.5,2.0,2.5,2.0,0.2032,1,1.0,1.0,1.0,2.0,1.0,6.0,6.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,10.0,1.0,2.0,2.0,1.0,1.0,0.0,-7.0
12276.0,47.6621,2.0,0.23,1.32,1.31,58.9556,2.0,0.91,2.17,0.65,3.5,4.0,4.0,4.0,-0.8543,2,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,2.0,3.0,3.0,3.0,2.0,-9.0,-9.0
12279.0,60.3885,3.0,0.0735,1.72,-1.38,50.6324,4.0,0.52,-9.0,-9.0,2.5,3.5,3.5,3.5,0.1618,1,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,4.0,2.0,3.0,3.0,3.0,2.0,0.0,-7.0
12280.0,50.9436,-8.0,0.0572,-9.0,-7.0,51.7908,5.0,0.52,-1.24,-0.45,1.5,1.5,1.5,1.5,1.2071,3,2.0,2.0,-7.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0,1.0
12281.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,2.0,3.0,3.0,2.5,-8.0,1,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
12285.0,57.0467,4.0,0.7758,1.34,0.61,51.8496,5.0,0.89,1.36,-0.79,2.0,2.0,2.5,2.5,0.5602,0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0
12290.0,-8.0,-8.0,-8.0,-8.0,-8.0,51.4923,5.0,0.91,1.0,-1.19,-8.0,-8.0,-8.0,-8.0,0.3646,2,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0,1.0
12293.0,57.6863,5.0,0.2433,2.08,0.15,61.0785,6.0,1.02,-0.83,0.34,2.0,1.0,3.0,2.5,0.8837,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,3.0,3.0,4.0,4.0,2.0,2.0,-8.0,-8.0
12296.0,39.9956,2.0,0.6424,-0.11,-2.59,40.1608,2.0,0.55,-1.0,1.71,1.5,4.0,2.5,2.5,-0.0529,1,1.0,2.0,2.0,2.0,2.0,6.0,1.0,6.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,8.0,3.0,3.0,3.0,4.0,2.0,2.0,-8.0,-8.0
12297.0,46.8525,5.0,0.6914,-7.0,-7.0,53.3693,6.0,0.55,-1.0,-1.26,3.0,3.0,3.0,2.5,1.0751,2,2.0,-7.0,-7.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-7.0,-7.0
12299.0,-8.0,-8.0,-8.0,-8.0,-8.0,50.6587,6.0,0.38,-0.6,-0.45,1.0,2.0,2.5,2.0,1.1764,2,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,15.0,4.0,3.0,1.0,1.0,1.0,2.0,-8.0,-8.0
12304.0,53.7088,-8.0,-0.2233,0.19,-1.0,39.4395,4.0,-0.88,-0.21,-0.04,1.5,3.0,2.5,1.5,-0.1349,1,2.0,1.0,1.0,1.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,1.0,3.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0
12306.0,53.299,4.0,0.0584,-0.96,-0.23,45.2722,5.0,0.84,-0.85,0.34,1.5,2.0,2.5,2.0,1.2337,0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,5.0,2.0,1.0,1.0,1.0,1.0,-7.0,-7.0
12308.0,60.0625,4.0,0.7584,0.19,-0.56,54.3645,5.0,-9.0,-9.0,-9.0,3.5,2.0,2.5,2.5,0.6354,3,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
12310.0,59.2016,4.0,0.9503,1.41,0.54,67.3191,5.0,1.06,0.57,0.93,4.0,3.5,4.0,3.5,1.1856,1,1.0,2.0,3.0,-9.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0
12312.0,52.1176,4.0,-0.1984,-0.71,-1.37,-8.0,5.0,-8.0,-8.0,-8.0,2.0,2.5,3.0,3.0,-0.1718,3,1.0,1.0,2.0,3.0,3.0,3.0,1.0,4.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,1.0,1.0
12313.0,58.8521,-8.0,0.8543,0.57,0.16,48.5911,5.0,0.55,1.13,0.27,4.0,2.0,2.5,2.5,0.6187,3,2.0,1.0,1.0,1.0,3.0,3.0,-9.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,1.0,1.0,1.0,2.0,-7.0,-7.0
12316.0,-8.0,5.0,-8.0,-8.0,-8.0,63.947,6.0,-0.75,-0.6,-0.36,-9.0,0.5,0.5,0.25,1.2294,1,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,2.0,2.0,3.0,1.0,1.0,5.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,0.0
12317.0,49.8043,2.0,-0.5628,-7.0,2.03,42.8714,2.0,0.57,-0.21,1.08,2.0,3.0,3.0,2.5,-0.6487,3,1.0,-7.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0,1.0
12318.0,45.0899,4.0,0.1574,-0.18,-1.4,35.0959,5.0,0.74,-0.6,-2.24,1.5,2.0,2.0,2.0,0.3182,2,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,2.0,-7.0,-7.0
12320.0,52.4519,2.0,-0.4522,0.19,-1.0,55.307,2.0,0.56,0.19,0.34,3.0,3.5,3.5,3.0,-0.5642,3,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0
12322.0,50.4857,7.0,1.2066,0.28,0.49,62.9825,7.0,1.21,0.73,-0.83,3.0,4.0,3.5,3.5,1.0421,2,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,4.0,2.0,2.0,2.0,1.0,2.0,-7.0,-7.0
12323.0,54.4732,4.0,0.3938,0.14,0.54,52.8422,5.0,0.22,-1.14,-7.0,2.0,2.5,2.5,2.0,0.509,1,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,10.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0
12324.0,57.992,-8.0,0.0417,0.57,-7.0,54.1488,5.0,0.89,0.17,0.34,2.0,3.0,2.5,2.5,0.3909,0,1.0,2.0,-7.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,10.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0
12325.0,59.7397,7.0,1.8015,0.57,-0.61,55.7836,7.0,0.73,-0.08,-0.04,3.5,3.5,4.0,3.5,0.9244,3,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,10.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0
12327.0,32.1275,4.0,0.0249,0.12,-9.0,38.7789,5.0,0.2,0.19,-1.14,1.5,2.0,2.0,2.0,0.0316,2,1.0,1.0,1.0,1.0,3.0,5.0,4.0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0
12328.0,30.1725,-8.0,-0.5255,-0.32,0.91,47.2605,2.0,-0.19,-7.0,1.44,3.0,2.5,2.5,2.5,-0.4975,0,-9.0,6.0,6.0,6.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0
12329.0,49.4199,3.0,0.5794,-0.3,-0.67,48.7493,4.0,-1.53,-0.2,-7.0,2.0,1.5,1.0,1.5,0.1533,0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,5.0,5.0,2.0,1.0,1.0,5.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,10.0,5.0,2.0,3.0,4.0,2.0,4.0,-8.0,-8.0
12330.0,-8.0,-8.0,-8.0,-8.0,-8.0,53.7018,6.0,-0.52,0.19,-0.04,3.0,3.0,3.0,3.0,0.4911,1,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1.0,0.0
12333.0,53.7008,5.0,1.243,-0.16,0.61,55.6121,6.0,0.21,-0.59,0.65,1.0,1.5,1.5,1.5,1.4261,2,1.0,2.0,2.0,2.0,6.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,12.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
12334.0,30.5935,3.0,0.4466,-1.68,0.15,50.0189,4.0,0.38,-7.0,1.05,-8.0,-8.0,-8.0,-8.0,0.1711,0,1.0,2.0,1.0,-9.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0
12335.0,47.0814,7.0,1.0936,-0.29,1.26,55.0528,7.0,0.31,0.19,-0.69,2.0,3.0,3.0,2.5,0.9615,2,1.0,2.0,2.0,3.0,4.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,-7.0,-7.0,-7.0,-7.0,-7.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,6.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0
12337.0,57.3261,-8.0,0.6357,0.19,0.49,-8.0,-8.0,-8.0,-8.0,-8.0,2.5,2.0,2.0,2.5,-8.0,0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
